"Time / s","Inertia:Torque","Inertia:Speed"
45.845599999983861,0.010208240425517379,98.979175957448263
45.846599999983859,0.010207219652514365,98.97927803474856
45.847599999983856,0.01020619898158337,98.979380101841656
45.848599999983854,0.010205178412714511,98.979482158728544
45.849599999983852,0.010204157945897685,98.979584205410234
45.850599999983849,0.010203137581122124,98.979686241887791
45.851599999983847,0.010202117318377835,98.97978826816221
45.852599999983845,0.010201097157655159,98.979890284234486
45.853599999983842,0.010200077098943106,98.979992290105685
45.85459999998384,0.010199057142231793,98.980094285776815
45.855599999983838,0.01019803728751123,98.980196271248872
45.856599999983835,0.010197017534770869,98.980298246522906
45.857599999983833,0.010195997884000829,98.980400211599914
45.858599999983831,0.010194978335190674,98.980502166480932
45.859599999983828,0.010193958888330301,98.980604111166969
45.860599999983826,0.010192939543409385,98.980706045659062
45.861599999983824,0.010191920300418045,98.980807969958192
45.862599999983821,0.010190901159345844,98.980909884065412
45.863599999983819,0.010189882120182681,98.981011787981728
45.864599999983817,0.01018886318291834,98.981113681708166
45.865599999983814,0.010187844347542607,98.981215565245734
45.866599999983812,0.010186825614045603,98.98131743859544
45.86759999998381,0.010185806982416667,98.981419301758336
45.868599999983807,0.01018478845264581,98.981521154735418
45.869599999983805,0.010183770024722594,98.981622997527737
45.870599999983803,0.010182751698637249,98.981724830136272
45.8715999999838,0.01018173347437934,98.981826652562063
45.872599999983798,0.010180715351938985,98.981928464806103
45.873599999983796,0.010179697331305637,98.98203026686943
45.874599999983793,0.010178679412469305,98.982132058753066
45.875599999983791,0.010177661595419774,98.982233840458022
45.876599999983789,0.01017664388014683,98.98233561198532
45.877599999983786,0.010175626266640259,98.982437373335969
45.878599999983784,0.010174608754889958,98.982539124511007
45.879599999983782,0.010173591344885824,98.982640865511414
45.880599999983779,0.010172574036617532,98.982742596338241
45.881599999983777,0.01017155683007509,98.982844316992484
45.882599999983775,0.010170539725248284,98.982946027475165
45.883599999983772,0.010169522722126789,98.983047727787323
45.88459999998377,0.010168505820700613,98.983149417929937
45.885599999983768,0.01016748902095943,98.983251097904059
45.886599999983765,0.010166472322893028,98.983352767710699
45.887599999983763,0.010165455726491301,98.983454427350864
45.888599999983761,0.010164439231744371,98.983556076825565
45.889599999983758,0.010163422838641578,98.983657716135838
45.890599999983756,0.010162406547173153,98.983759345282678
45.891599999983754,0.01016139035732877,98.983860964267123
45.892599999983752,0.010160374269098438,98.983962573090153
45.893599999983749,0.010159358282471831,98.98406417175282
45.894599999983747,0.010158342397438624,98.984165760256133
45.895599999983745,0.010157326613988826,98.984267338601114
45.896599999983742,0.010156310932112556,98.984368906788745
45.89759999998374,0.010155295351799154,98.984470464820077
45.898599999983738,0.010154279873038741,98.98457201269612
45.899599999983735,0.010153264495821213,98.984673550417881
45.900599999983733,0.010152249220136245,98.98477507798637
45.901599999983731,0.010151234045973845,98.984876595402611
45.902599999983728,0.010150218973323688,98.984978102667625
45.903599999983726,0.010149204002175782,98.985079599782424
45.904599999983724,0.010148189132519692,98.985181086748028
45.905599999983721,0.010147174364345757,98.98528256356542
45.906599999983719,0.010146159697643653,98.985384030235636
45.907599999983717,0.010145145132402833,98.985485486759714
45.908599999983714,0.010144130668613749,98.98558693313862
45.909599999983712,0.010143116306265965,98.985688369373406
45.91059999998371,0.010142102045349266,98.985789795465067
45.911599999983707,0.01014108788585355,98.985891211414639
45.912599999983705,0.010140073827768825,98.985992617223118
45.913599999983703,0.010139059871084877,98.986094012891513
45.9145999999837,0.01013804601579138,98.986195398420861
45.915599999983698,0.010137032261878454,98.986296773812157
45.916599999983696,0.01013601860933544,98.986398139066452
45.917599999983693,0.010135005058153013,98.986499494184699
45.918599999983691,0.010133991608320625,98.986600839167934
45.919599999983689,0.010132978259828063,98.986702174017196
45.920599999983686,0.010131965012665334,98.986803498733465
45.921599999983684,0.010130951866822335,98.986904813317764
45.922599999983682,0.010129938822288853,98.987006117771116
45.923599999983679,0.010128925879054673,98.987107412094531
45.924599999983677,0.010127913037109693,98.987208696289031
45.925599999983675,0.010126900296443919,98.987309970355611
45.926599999983672,0.010125887657047028,98.987411234295294
45.92759999998367,0.010124875118908916,98.987512488109104
45.928599999983668,0.010123862682019591,98.987613731798035
45.929599999983665,0.010122850346368839,98.987714965363111
45.930599999983663,0.010121838111946668,98.987816188805326
45.931599999983661,0.010120825978742976,98.987917402125703
45.932599999983658,0.010119813946747436,98.988018605325252
45.933599999983656,0.010118802015950168,98.988119798404981
45.934599999983654,0.010117790186340847,98.988220981365913
45.935599999983651,0.010116778457909592,98.988322154209044
45.936599999983649,0.010115766830645967,98.988423316935396
45.937599999983647,0.010114755304540202,98.988524469545979
45.938599999983644,0.010113743879581971,98.988625612041801
45.939599999983642,0.010112732555761172,98.988726744423886
45.94059999998364,0.010111721333067369,98.988827866693256
45.941599999983637,0.010110710211491014,98.988928978850893
45.942599999983635,0.010109699191021781,98.98903008089782
45.943599999983633,0.010108688271649569,98.989131172835044
45.94459999998363,0.010107677453363939,98.989232254663605
45.945599999983628,0.010106666736155123,98.989333326384482
45.946599999983626,0.010105656120013129,98.989434387998685
45.947599999983623,0.010104645604927631,98.989535439507236
45.948599999983621,0.01010363519088886,98.989636480911116
45.949599999983619,0.010102624877886157,98.989737512211377
45.950599999983616,0.010101614665909864,98.989838533409014
45.951599999983614,0.010100604554949655,98.989939544505035
45.952599999983612,0.010099594544995316,98.990040545500463
45.953599999983609,0.010098584636037189,98.99014153639628
45.954599999983607,0.010097574828064726,98.990242517193522
45.955599999983605,0.010096565121067824,98.990343487893213
45.956599999983602,0.010095555515036825,98.990444448496319
45.9575999999836,0.010094546009961292,98.990545399003864
45.958599999983598,0.010093536605831455,98.990646339416855
45.959599999983595,0.010092527302636989,98.990747269736303
45.960599999983593,0.010091518100367569,98.990848189963245
45.961599999983591,0.010090508999013426,98.990949100098661
45.962599999983588,0.010089499998564344,98.991050000143559
45.963599999983586,0.010088491099010333,98.991150890098965
45.964599999983584,0.010087482300341177,98.991251769965885
45.965599999983581,0.010086473602546775,98.991352639745315
45.966599999983579,0.010085465005617134,98.991453499438279
45.967599999983577,0.010084456509542261,98.991554349045771
